,0,1,2,3,4,5,6,7,8,9,10,11,12,13
45,0.01,3,5,1.0,10,0.7255453366145557,0.8915488814190116,0.12495265057716591,0.2350372578076776,0.399875759062359,0.15261800718033686,0.29179139751063493,0.37062237342405446,automl\GBM_AutoMl_45
46,0.01,3,5,1.0,11,0.7255453366145557,0.8915488814190116,0.12495265057716591,0.2350372578076776,0.399875759062359,0.15261800718033686,0.29179139751063493,0.37062237342405446,automl\GBM_AutoMl_46
47,0.01,3,5,1.0,12,0.7255453366145557,0.8915488814190116,0.12495265057716591,0.2350372578076776,0.399875759062359,0.15261800718033686,0.29179139751063493,0.37062237342405446,automl\GBM_AutoMl_47
48,0.01,3,5,1.0,13,0.7255453366145557,0.8915488814190116,0.12495265057716591,0.2350372578076776,0.399875759062359,0.15261800718033686,0.29179139751063493,0.37062237342405446,automl\GBM_AutoMl_48
49,0.01,3,5,1.0,14,0.7255453366145557,0.8915488814190116,0.12495265057716591,0.2350372578076776,0.399875759062359,0.15261800718033686,0.29179139751063493,0.37062237342405446,automl\GBM_AutoMl_49
50,0.01,3,6,0.5,5,0.6115524789670993,0.8048472126838133,0.14121377286596992,0.30145490275545606,0.5162925487698238,0.1940360797482722,0.049787301087127776,0.08403137880600985,automl\GBM_AutoMl_50
51,0.01,3,6,0.5,6,0.6305639023588581,0.8313561973462851,0.1376512584867669,0.27632609921957657,0.5151544043610041,0.15691194664886282,0.06302190011028833,0.10487676979549031,automl\GBM_AutoMl_51
52,0.01,3,6,0.5,7,0.6606586404910915,0.8550494268807854,0.1335343412076912,0.24332943156712697,0.41843097378811667,0.15577866045663213,0.10319836143059713,0.1644489078583982,automl\GBM_AutoMl_52
53,0.01,3,6,0.5,8,0.6822470782104676,0.8709585085829014,0.12988101520513015,0.21446730182008636,0.2924753064338592,0.17546329951319997,0.13407909248463842,0.2023781212841855,automl\GBM_AutoMl_53
54,0.01,3,6,0.5,9,0.6822470782104676,0.8709585085829014,0.12988101520513015,0.21446730182008636,0.2924753064338592,0.17546329951319997,0.13407909248463842,0.2023781212841855,automl\GBM_AutoMl_54
55,0.01,3,6,0.5,10,0.6822470782104676,0.8709585085829014,0.12988101520513015,0.21446730182008636,0.2924753064338592,0.17546329951319997,0.13407909248463842,0.2023781212841855,automl\GBM_AutoMl_55
56,0.01,3,6,0.5,11,0.6822470782104676,0.8709585085829014,0.12988101520513015,0.21446730182008636,0.2924753064338592,0.17546329951319997,0.13407909248463842,0.2023781212841855,automl\GBM_AutoMl_56
57,0.01,3,6,0.5,12,0.6822470782104676,0.8709585085829014,0.12988101520513015,0.21446730182008636,0.2924753064338592,0.17546329951319997,0.13407909248463842,0.2023781212841855,automl\GBM_AutoMl_57
58,0.01,3,6,0.5,13,0.6822470782104676,0.8709585085829014,0.12988101520513015,0.21446730182008636,0.2924753064338592,0.17546329951319997,0.13407909248463842,0.2023781212841855,automl\GBM_AutoMl_58
59,0.01,3,6,0.5,14,0.6822470782104676,0.8709585085829014,0.12988101520513015,0.21446730182008636,0.2924753064338592,0.17546329951319997,0.13407909248463842,0.2023781212841855,automl\GBM_AutoMl_59
60,0.01,3,6,0.625,5,0.6246064299459706,0.8202647542757926,0.13902428961128682,0.2691324675619824,0.4886823620218304,0.15935752033205836,0.051835512840712146,0.08631772268135904,automl\GBM_AutoMl_60
61,0.01,3,6,0.625,6,0.6353753412565397,0.8436754482752861,0.13544389711573718,0.28588573593263894,0.5116554206168114,0.1730008935905527,0.07247518512683157,0.1191555497992488,automl\GBM_AutoMl_61
62,0.01,3,6,0.625,7,0.6894697163138569,0.8819261287628103,0.12775109208864543,0.21730117260949708,0.3539931493618296,0.14895518423333082,0.1462108082558689,0.22100500119075972,automl\GBM_AutoMl_62
63,0.01,3,6,0.625,8,0.7100835667137876,0.8826847023588149,0.12715197043991455,0.21031592744331004,0.31072624989883807,0.16011076621554604,0.21474712462580747,0.29511746237956044,automl\GBM_AutoMl_63
64,0.01,3,6,0.625,9,0.7100835667137876,0.8826847023588149,0.12715197043991455,0.21031592744331004,0.31072624989883807,0.16011076621554604,0.21474712462580747,0.29511746237956044,automl\GBM_AutoMl_64
65,0.01,3,6,0.625,10,0.7100835667137876,0.8826847023588149,0.12715197043991455,0.21031592744331004,0.31072624989883807,0.16011076621554604,0.21474712462580747,0.29511746237956044,automl\GBM_AutoMl_65
66,0.01,3,6,0.625,11,0.7100835667137876,0.8826847023588149,0.12715197043991455,0.21031592744331004,0.31072624989883807,0.16011076621554604,0.21474712462580747,0.29511746237956044,automl\GBM_AutoMl_66
67,0.01,3,6,0.625,12,0.7100835667137876,0.8826847023588149,0.12715197043991455,0.21031592744331004,0.31072624989883807,0.16011076621554604,0.21474712462580747,0.29511746237956044,automl\GBM_AutoMl_67
68,0.01,3,6,0.625,13,0.7100835667137876,0.8826847023588149,0.12715197043991455,0.21031592744331004,0.31072624989883807,0.16011076621554604,0.21474712462580747,0.29511746237956044,automl\GBM_AutoMl_68
69,0.01,3,6,0.625,14,0.7100835667137876,0.8826847023588149,0.12715197043991455,0.21031592744331004,0.31072624989883807,0.16011076621554604,0.21474712462580747,0.29511746237956044,automl\GBM_AutoMl_69
70,0.01,3,6,0.75,5,0.630094267577228,0.8287541314271778,0.1389113546121229,0.25757486829951554,0.47541147357690156,0.14865656566082247,0.05341106034346935,0.0881091617933723,automl\GBM_AutoMl_70
71,0.01,3,6,0.75,6,0.6363218748032056,0.843723786454682,0.1354547145696389,0.28982670652260895,0.46766994323818883,0.20090508816481895,0.07988025838979045,0.1268451338503878,automl\GBM_AutoMl_71
72,0.01,3,6,0.75,7,0.7296486088863026,0.8985412949402515,0.12283939094480556,0.2513351541797928,0.40276025626317,0.1756226031381042,0.29053095950842917,0.3942276857295564,automl\GBM_AutoMl_72
73,0.01,3,6,0.75,8,0.7616118701947514,0.9096359776175503,0.11877217852787447,0.25210018219651004,0.3141496628087105,0.2210754418904098,0.4372144320151253,0.5076838638858397,automl\GBM_AutoMl_73
74,0.01,3,6,0.75,9,0.7616118701947514,0.9096359776175503,0.11877217852787447,0.25210018219651004,0.3141496628087105,0.2210754418904098,0.4372144320151253,0.5076838638858397,automl\GBM_AutoMl_74
75,0.01,3,6,0.75,10,0.7616118701947514,0.9096359776175503,0.11877217852787447,0.25210018219651004,0.3141496628087105,0.2210754418904098,0.4372144320151253,0.5076838638858397,automl\GBM_AutoMl_75
76,0.01,3,6,0.75,11,0.7616118701947514,0.9096359776175503,0.11877217852787447,0.25210018219651004,0.3141496628087105,0.2210754418904098,0.4372144320151253,0.5076838638858397,automl\GBM_AutoMl_76
77,0.01,3,6,0.75,12,0.7616118701947514,0.9096359776175503,0.11877217852787447,0.25210018219651004,0.3141496628087105,0.2210754418904098,0.4372144320151253,0.5076838638858397,automl\GBM_AutoMl_77
78,0.01,3,6,0.75,13,0.7616118701947514,0.9096359776175503,0.11877217852787447,0.25210018219651004,0.3141496628087105,0.2210754418904098,0.4372144320151253,0.5076838638858397,automl\GBM_AutoMl_78
79,0.01,3,6,0.75,14,0.7616118701947514,0.9096359776175503,0.11877217852787447,0.25210018219651004,0.3141496628087105,0.2210754418904098,0.4372144320151253,0.5076838638858397,automl\GBM_AutoMl_79
80,0.01,3,6,0.875,5,0.6332038365098999,0.84888997619276,0.1391004932152636,0.2674957016319794,0.4987173365443171,0.15188488417581056,0.05687726484953522,0.09052156469408225,automl\GBM_AutoMl_80
81,0.01,3,6,0.875,6,0.6384472746778689,0.8386185905854018,0.13662364075490796,0.27643062761965687,0.49951949951047664,0.164886191674247,0.07909248463841184,0.12822477650063857,automl\GBM_AutoMl_81
82,0.01,3,6,0.875,7,0.753060511503235,0.9063273153777263,0.12185090804984669,0.2692461214845944,0.3882143669477629,0.20976199875301021,0.4061761462108083,0.4970117601696549,automl\GBM_AutoMl_82
83,0.01,3,6,0.875,8,0.7641012561378557,0.9106060931685825,0.11891730606595795,0.2525534244485859,0.34038005732039933,0.20864010801267924,0.44714038128249567,0.5172696618973844,automl\GBM_AutoMl_83
84,0.01,3,6,0.875,9,0.7641012561378557,0.9106060931685825,0.11891730606595795,0.2525534244485859,0.34038005732039933,0.20864010801267924,0.44714038128249567,0.5172696618973844,automl\GBM_AutoMl_84
85,0.01,3,6,0.875,10,0.7641012561378557,0.9106060931685825,0.11891730606595795,0.2525534244485859,0.34038005732039933,0.20864010801267924,0.44714038128249567,0.5172696618973844,automl\GBM_AutoMl_85
86,0.01,3,6,0.875,11,0.7641012561378557,0.9106060931685825,0.11891730606595795,0.2525534244485859,0.34038005732039933,0.20864010801267924,0.44714038128249567,0.5172696618973844,automl\GBM_AutoMl_86
87,0.01,3,6,0.875,12,0.7641012561378557,0.9106060931685825,0.11891730606595795,0.2525534244485859,0.34038005732039933,0.20864010801267924,0.44714038128249567,0.5172696618973844,automl\GBM_AutoMl_87
88,0.01,3,6,0.875,13,0.7641012561378557,0.9106060931685825,0.11891730606595795,0.2525534244485859,0.34038005732039933,0.20864010801267924,0.44714038128249567,0.5172696618973844,automl\GBM_AutoMl_88
89,0.01,3,6,0.875,14,0.7641012561378557,0.9106060931685825,0.11891730606595795,0.2525534244485859,0.34038005732039933,0.20864010801267924,0.44714038128249567,0.5172696618973844,automl\GBM_AutoMl_89
90,0.01,3,6,1.0,5,0.628824583264102,0.8716100752820328,0.13091662847936866,0.32196216733973626,0.5029148360284927,0.23148583299535802,0.06160390735780684,0.09656705359347986,automl\GBM_AutoMl_90
91,0.01,3,6,1.0,6,0.6505586625164704,0.860102008789047,0.1328514915380331,0.2592472840723104,0.39814999634422754,0.1897959279363518,0.08791555065385222,0.13423141688717827,automl\GBM_AutoMl_91
92,0.01,3,6,1.0,7,0.7123464024314254,0.863398998457142,0.1310250353232151,0.22420003676048003,0.34598247657681314,0.1633088168523135,0.2604380022057665,0.34121168335225516,automl\GBM_AutoMl_92
93,0.01,3,6,1.0,8,0.7255453366145557,0.8915488814190116,0.12495265057716591,0.2350372578076776,0.399875759062359,0.15261800718033686,0.29179139751063493,0.37062237342405446,automl\GBM_AutoMl_93
94,0.01,3,6,1.0,9,0.7255453366145557,0.8915488814190116,0.12495265057716591,0.2350372578076776,0.399875759062359,0.15261800718033686,0.29179139751063493,0.37062237342405446,automl\GBM_AutoMl_94
95,0.01,3,6,1.0,10,0.7255453366145557,0.8915488814190116,0.12495265057716591,0.2350372578076776,0.399875759062359,0.15261800718033686,0.29179139751063493,0.37062237342405446,automl\GBM_AutoMl_95
96,0.01,3,6,1.0,11,0.7255453366145557,0.8915488814190116,0.12495265057716591,0.2350372578076776,0.399875759062359,0.15261800718033686,0.29179139751063493,0.37062237342405446,automl\GBM_AutoMl_96
97,0.01,3,6,1.0,12,0.7255453366145557,0.8915488814190116,0.12495265057716591,0.2350372578076776,0.399875759062359,0.15261800718033686,0.29179139751063493,0.37062237342405446,automl\GBM_AutoMl_97
98,0.01,3,6,1.0,13,0.7255453366145557,0.8915488814190116,0.12495265057716591,0.2350372578076776,0.399875759062359,0.15261800718033686,0.29179139751063493,0.37062237342405446,automl\GBM_AutoMl_98
99,0.01,3,6,1.0,14,0.7255453366145557,0.8915488814190116,0.12495265057716591,0.2350372578076776,0.399875759062359,0.15261800718033686,0.29179139751063493,0.37062237342405446,automl\GBM_AutoMl_99
100,0.01,3,7,0.5,5,0.6115524789670993,0.8048472126838133,0.14121377286596992,0.30145490275545606,0.5162925487698238,0.1940360797482722,0.049787301087127776,0.08403137880600985,automl\GBM_AutoMl_100
101,0.01,3,7,0.5,6,0.6141047211242711,0.8195078129672247,0.13889549073323346,0.29094084723764774,0.5097501680200336,0.18153618684645478,0.03907357806837876,0.06674740950074014,automl\GBM_AutoMl_101
102,0.01,3,7,0.5,7,0.6448471954997645,0.839659949397092,0.13581369046000513,0.2574630404003136,0.43514588871470367,0.16862161624311856,0.0809831416417205,0.1330055634622849,automl\GBM_AutoMl_102
103,0.01,3,7,0.5,8,0.669284342944504,0.8461181711062565,0.13446924106337244,0.1979953193644904,0.32366500543736665,0.13516047632805228,0.10587679218528438,0.1634837610996229,automl\GBM_AutoMl_103
104,0.01,3,7,0.5,9,0.669284342944504,0.8461181711062565,0.13446924106337244,0.1979953193644904,0.32366500543736665,0.13516047632805228,0.10587679218528438,0.1634837610996229,automl\GBM_AutoMl_104
105,0.01,3,7,0.5,10,0.669284342944504,0.8461181711062565,0.13446924106337244,0.1979953193644904,0.32366500543736665,0.13516047632805228,0.10587679218528438,0.1634837610996229,automl\GBM_AutoMl_105
106,0.01,3,7,0.5,11,0.669284342944504,0.8461181711062565,0.13446924106337244,0.1979953193644904,0.32366500543736665,0.13516047632805228,0.10587679218528438,0.1634837610996229,automl\GBM_AutoMl_106
107,0.01,3,7,0.5,12,0.669284342944504,0.8461181711062565,0.13446924106337244,0.1979953193644904,0.32366500543736665,0.13516047632805228,0.10587679218528438,0.1634837610996229,automl\GBM_AutoMl_107
108,0.01,3,7,0.5,13,0.669284342944504,0.8461181711062565,0.13446924106337244,0.1979953193644904,0.32366500543736665,0.13516047632805228,0.10587679218528438,0.1634837610996229,automl\GBM_AutoMl_108
109,0.01,3,7,0.5,14,0.669284342944504,0.8461181711062565,0.13446924106337244,0.1979953193644904,0.32366500543736665,0.13516047632805228,0.10587679218528438,0.1634837610996229,automl\GBM_AutoMl_109
110,0.01,3,7,0.625,5,0.6246064299459706,0.8202647542757926,0.13902428961128682,0.2691324675619824,0.4886823620218304,0.15935752033205836,0.051835512840712146,0.08631772268135904,automl\GBM_AutoMl_110
111,0.01,3,7,0.625,6,0.6353753412565397,0.8436754482752861,0.13544389711573718,0.28588573593263894,0.5116554206168114,0.1730008935905527,0.07247518512683157,0.1191555497992488,automl\GBM_AutoMl_111
112,0.01,3,7,0.625,7,0.675391568042799,0.8570890683450736,0.13343735405416088,0.20062662997504543,0.3406442375112349,0.13061782620695067,0.11627540570348197,0.17854118785532844,automl\GBM_AutoMl_112
113,0.01,3,7,0.625,8,0.6880320752104542,0.8634280269570491,0.13147903397783053,0.19144648686946408,0.2954185433941002,0.13946045860714607,0.1468410272569718,0.21162579473206178,automl\GBM_AutoMl_113
114,0.01,3,7,0.625,9,0.6880320752104542,0.8634280269570491,0.13147903397783053,0.19144648686946408,0.2954185433941002,0.13946045860714607,0.1468410272569718,0.21162579473206178,automl\GBM_AutoMl_114
115,0.01,3,7,0.625,10,0.6880320752104542,0.8634280269570491,0.13147903397783053,0.19144648686946408,0.2954185433941002,0.13946045860714607,0.1468410272569718,0.21162579473206178,automl\GBM_AutoMl_115
116,0.01,3,7,0.625,11,0.6880320752104542,0.8634280269570491,0.13147903397783053,0.19144648686946408,0.2954185433941002,0.13946045860714607,0.1468410272569718,0.21162579473206178,automl\GBM_AutoMl_116
117,0.01,3,7,0.625,12,0.6880320752104542,0.8634280269570491,0.13147903397783053,0.19144648686946408,0.2954185433941002,0.13946045860714607,0.1468410272569718,0.21162579473206178,automl\GBM_AutoMl_117
118,0.01,3,7,0.625,13,0.6880320752104542,0.8634280269570491,0.13147903397783053,0.19144648686946408,0.2954185433941002,0.13946045860714607,0.1468410272569718,0.21162579473206178,automl\GBM_AutoMl_118
119,0.01,3,7,0.625,14,0.6880320752104542,0.8634280269570491,0.13147903397783053,0.19144648686946408,0.2954185433941002,0.13946045860714607,0.1468410272569718,0.21162579473206178,automl\GBM_AutoMl_119
120,0.01,3,7,0.75,5,0.630094267577228,0.8287541314271778,0.1389113546121229,0.25757486829951554,0.47541147357690156,0.14865656566082247,0.05341106034346935,0.0881091617933723,automl\GBM_AutoMl_120
121,0.01,3,7,0.75,6,0.6375626002425722,0.8307003611075477,0.13669997135806228,0.27059512262958446,0.46766994323818883,0.17205771232528233,0.07988025838979045,0.1268451338503878,automl\GBM_AutoMl_121
122,0.01,3,7,0.75,7,0.6936288945383723,0.8800324662283318,0.12686637165417666,0.2170117827148933,0.36017700943745024,0.14542916935361483,0.16133606428233813,0.2383612662942272,automl\GBM_AutoMl_122
123,0.01,3,7,0.75,8,0.7182199797375048,0.8956808906649119,0.12256925887063122,0.2510170531583975,0.3077216119828762,0.2226647737461582,0.2744603749803057,0.3507853403141361,automl\GBM_AutoMl_123
124,0.01,3,7,0.75,9,0.7182199797375048,0.8956808906649119,0.12256925887063122,0.2510170531583975,0.3077216119828762,0.2226647737461582,0.2744603749803057,0.3507853403141361,automl\GBM_AutoMl_124
125,0.01,3,7,0.75,10,0.7182199797375048,0.8956808906649119,0.12256925887063122,0.2510170531583975,0.3077216119828762,0.2226647737461582,0.2744603749803057,0.3507853403141361,automl\GBM_AutoMl_125
126,0.01,3,7,0.75,11,0.7182199797375048,0.8956808906649119,0.12256925887063122,0.2510170531583975,0.3077216119828762,0.2226647737461582,0.2744603749803057,0.3507853403141361,automl\GBM_AutoMl_126
127,0.01,3,7,0.75,12,0.7182199797375048,0.8956808906649119,0.12256925887063122,0.2510170531583975,0.3077216119828762,0.2226647737461582,0.2744603749803057,0.3507853403141361,automl\GBM_AutoMl_127
128,0.01,3,7,0.75,13,0.7182199797375048,0.8956808906649119,0.12256925887063122,0.2510170531583975,0.3077216119828762,0.2226647737461582,0.2744603749803057,0.3507853403141361,automl\GBM_AutoMl_128
129,0.01,3,7,0.75,14,0.7182199797375048,0.8956808906649119,0.12256925887063122,0.2510170531583975,0.3077216119828762,0.2226647737461582,0.2744603749803057,0.3507853403141361,automl\GBM_AutoMl_129
130,0.01,3,7,0.875,5,0.6332038365098999,0.84888997619276,0.1391004932152636,0.2674957016319794,0.4987173365443171,0.15188488417581056,0.05687726484953522,0.09052156469408225,automl\GBM_AutoMl_130
131,0.01,3,7,0.875,6,0.6384472746778689,0.8386185905854018,0.13662364075490796,0.27643062761965687,0.49951949951047664,0.164886191674247,0.07909248463841184,0.12822477650063857,automl\GBM_AutoMl_131
132,0.01,3,7,0.875,7,0.7521321046770957,0.9050405672740027,0.12204143572506032,0.2685792699199493,0.3878586263313737,0.2089395917142371,0.40302505120529386,0.4941085570793897,automl\GBM_AutoMl_132
133,0.01,3,7,0.875,8,0.7628645379023881,0.9077389319098754,0.11990795573821844,0.24808585530881064,0.33254384513026336,0.20585686039808423,0.44052308177091537,0.5117130307467058,automl\GBM_AutoMl_133
134,0.01,3,7,0.875,9,0.7628645379023881,0.9077389319098754,0.11990795573821844,0.24808585530881064,0.33254384513026336,0.20585686039808423,0.44052308177091537,0.5117130307467058,automl\GBM_AutoMl_134
